timestamp(ms),rx1 ,rx2 ,rx3 ,rx4 ,rx5 ,rx6 ,rx7 ,rx8 ,
"1712614951.643",,,,,,"1048","1880","1876",
"1712614951.663","1460",,,,,,,,
"1712614951.664",,"1076","1464","1464","1048",,,,
"1712614951.665",,,,,,"1052","1876","1880",
"1712614951.686","1460","1076","1464","1468",,,,,
"1712614951.687",,,,,"1048","1048","1880",,
"1712614951.688",,,,,,,,"1876",
"1712614951.708","1460","1076","1460",,,,,,
"1712614951.709",,,,"1468","1048","1052","1876",,
"1712614951.71",,,,,,,,"1880",
"1712614951.73","1460","1076",,,,,,,
"1712614951.731",,,"1464","1468","1048","1048",,,
"1712614951.732",,,,,,,"1880","1876",
"1712614951.752","1460",,,,,,,,
"1712614951.753",,"1076","1460","1468","1048",,,,
"1712614951.754",,,,,,"1052","1876","1876",
"1712614951.774","1460",,,,,,,,
"1712614951.775",,"1076","1460","1468","1048",,,,
"1712614951.776",,,,,,"1052","1876","1880",
"1712614951.797","1460","1076","1464","1464",,,,,
"1712614951.798",,,,,"1048","1052","1876","1880",
"1712614951.819","1460","1076","1464",,,,,,
"1712614951.82",,,,"1464","1048","1052","1876",,
"1712614951.821",,,,,,,,"1880",
"1712614951.841","1460","1076",,,,,,,
"1712614951.842",,,"1464","1464","1048","1052",,,
"1712614951.843",,,,,,,"1876","1880",
"1712614951.863","1460","1076",,,,,,,
"1712614951.864",,,"1464","1464","1052",,,,
"1712614951.865",,,,,,"1048","1880","1876",
"1712614951.885","1460",,,,,,,,
"1712614951.886",,"1076","1464","1464","1052",,,,
"1712614951.887",,,,,,"1048","1880","1876",
"1712614951.908","1460","1076","1464","1468",,,,,
"1712614951.909",,,,,"1048","1052","1876","1880",
"1712614951.93","1452","1076","1464",,,,,,
"1712614951.931",,,,"1464","1052","1048","1880",,
"1712614951.932",,,,,,,,"1876",
"1712614951.952","1456","1076","1464",,,,,,
"1712614951.953",,,,"1468","1048","1048",,,
"1712614951.954",,,,,,,"1888","1872",
"1712614951.974","1460","1076",,,,,,,
"1712614951.975",,,"1464","1464","1052",,,,
"1712614951.976",,,,,,"1048","1876","1880",
"1712614951.996","1460",,,,,,,,
"1712614951.997",,"1076","1464","1468","1048",,,,
"1712614951.998",,,,,,"1048","1876","1880",
"1712614952.019","1460","1076","1464","1468",,,,,
"1712614952.02",,,,,"1048","1048","1880","1876",
"1712614952.041","1456","1080","1460",,,,,,
"1712614952.042",,,,"1468","1048","1052","1880",,
"1712614952.043",,,,,,,,"1876",
"1712614952.069","1460","1076","1464","1468","1048","1048","1880","1876",
"1712614952.085","1456","1076",,,,,,,
"1712614952.086",,,"1464","1468","1048","1048",,,
"1712614952.087",,,,,,,"1872","1876",
"1712614952.107","1460",,,,,,,,
"1712614952.108",,"1076","1460","1468","1048",,,,
"1712614952.109",,,,,,"1052","1860","1876",
"1712614952.13","1460","1076","1460","1468",,,,,
"1712614952.131",,,,,"1048","1052","1828","1880",
"1712614952.152","1460","1076","1464",,,,,,
"1712614952.153",,,,"1464","1052","1048","1812",,
"1712614952.154",,,,,,,,"1880",
"1712614952.174","1460","1076","1464",,,,,,
"1712614952.175",,,,"1464","1052","1048",,,
"1712614952.176",,,,,,,"1768","1876",
"1712614952.196","1460","1076",,,,,,,
"1712614952.197",,,"1460","1468","1052","1048",,,
"1712614952.198",,,,,,,"1744","1876",
"1712614952.218","1456",,,,,,,,
"1712614952.219",,"1080","1464","1464","1048",,,,
"1712614952.22",,,,,,"1052","1680","1844",
"1712614952.24","1460",,,,,,,,
"1712614952.241",,"1076","1464","1464",,,,,
"1712614952.242",,,,,"1048","1052","1644","1828",
"1712614952.263","1456","1076","1464",,,,,,
"1712614952.264",,,,"1468","1048","1048","1576",,
"1712614952.265",,,,,,,,"1776",
"1712614952.285","1456","1076","1464",,,,,,
"1712614952.286",,,,"1468","1048","1048",,,
"1712614952.287",,,,,,,"1540","1748",
"1712614952.307","1460","1076",,,,,,,
"1712614952.308",,,"1464","1464","1048",,,,
"1712614952.309",,,,,,"1052","1440","1656",
"1712614952.329","1456",,,,,,,,
"1712614952.33",,"1080","1460","1468","1048",,,,
"1712614952.331",,,,,,"1052","1380","1584",
"1712614952.352","1460","1076","1464","1464",,,,,
"1712614952.353",,,,,"1052","1048","1348","1540",
"1712614952.374","1460","1076","1464",,,,,,
"1712614952.375",,,,"1468","1048","1048","1284",,
"1712614952.376",,,,,,,,"1464",
"1712614952.396","1460","1076",,,,,,,
"1712614952.397",,,"1468","1464","1048","1048",,,
"1712614952.398",,,,,,,"1264","1420",
"1712614952.418","1456","1080",,,,,,,
"1712614952.419",,,"1464","1468","1048",,,,
"1712614952.42",,,,,,"1048","1216","1336",
"1712614952.44","1456",,,,,,,,
"1712614952.441",,"1080","1464","1464",,,,,
"1712614952.442",,,,,"1052","1048","1192","1300",
"1712614952.463","1456","1080","1464","1464",,,,,
"1712614952.464",,,,,"1052","1048","1152",,
"1712614952.465",,,,,,,,"1240",
"1712614952.485","1460","1080","1464",,,,,,
"1712614952.486",,,,"1464","1052","1048",,,
"1712614952.487",,,,,,,"1092","1148",
"1712614952.507","1460","1076",,,,,,,
"1712614952.508",,,"1464","1468","1048","1048",,,
"1712614952.509",,,,,,,"1072","1112",
"1712614952.529","1460",,,,,,,,
"1712614952.53",,"1076","1464","1468","1048",,,,
"1712614952.531",,,,,,"1048","1064","1060",
"1712614952.552","1460","1076","1464","1464",,,,,
"1712614952.553",,,,,"1048","1048","1064","1060",
"1712614952.578","1460","1076","1464","1464","1052","1048","1060","1060",
"1712614952.596","1460","1076","1460",,,,,,
"1712614952.597",,,,"1468","1048","1048",,,
"1712614952.598",,,,,,,"1064","1060",
"1712614952.618","1460",,,,,,,,
"1712614952.619",,"1076","1464","1468","1048","1048",,,
"1712614952.62",,,,,,,"1064","1060",
"1712614952.64","1460",,,,,,,,
"1712614952.641",,"1076","1464","1464","1052",,,,
"1712614952.642",,,,,,"1048","1060","1060",
"1712614952.662","1460",,,,,,,,
"1712614952.663",,"1076","1460","1468",,,,,
"1712614952.664",,,,,"1048","1052","1060","1060",
"1712614952.685","1460","1076","1464",,,,,,
"1712614952.686",,,,"1468","1048","1052","1060",,
"1712614952.687",,,,,,,,"1060",
"1712614952.707","1460",,,,,,,,
"1712614952.708",,"1076","1464","1468","1048","1048",,,
"1712614952.709",,,,,,,"1064","1060",
"1712614952.729","1460","1076",,,,,,,
"1712614952.73",,,"1464","1468","1048",,,,
"1712614952.731",,,,,,"1052","1060","1060",
"1712614952.751","1460",,,,,,,,
"1712614952.752",,"1076","1464","1468",,,,,
"1712614952.753",,,,,"1048","1048","1060","1064",
"1712614952.774","1460","1076","1464","1468",,,,,
"1712614952.775",,,,,"1048","1048","1060",,
"1712614952.776",,,,,,,,"1064",
"1712614952.796","1460","1076","1464",,,,,,
"1712614952.797",,,,"1468","1048","1048","1060",,
"1712614952.798",,,,,,,,"1064",
"1712614952.818","1460","1076",,,,,,,
"1712614952.819",,,"1464","1468","1048","1048",,,
"1712614952.82",,,,,,,"1060","1064",
"1712614952.84","1460",,,,,,,,
"1712614952.841",,"1076","1464","1468","1048",,,,
"1712614952.842",,,,,,"1048","1060","1064",
"1712614952.862","1460",,,,,,,,
"1712614952.863",,"1076","1464","1468",,,,,
"1712614952.864",,,,,"1048","1048","1060","1064",
"1712614952.885","1460","1076","1464","1468",,,,,
"1712614952.886",,,,,"1048","1048","1060",,
"1712614952.887",,,,,,,,"1064",
"1712614952.907","1460","1076","1464",,,,,,
"1712614952.908",,,,"1468","1048","1048","1060",,
"1712614952.909",,,,,,,,"1064",
"1712614952.929","1460",,,,,,,,
"1712614952.93",,"1080","1460","1468","1048","1048",,,
"1712614952.931",,,,,,,"1060","1064",
"1712614952.952","1460","1076","1464","1468",,,,,
"1712614952.953",,,,,"1048","1048","1060","1064",
"1712614952.973","1460",,,,,,,,
"1712614952.974",,"1076","1464","1468",,,,,
"1712614952.975",,,,,"1048","1048","1060","1064",
"1712614952.996","1460","1076","1464",,,,,,
"1712614952.997",,,,"1468","1048","1048","1060",,
"1712614952.998",,,,,,,,"1064",
"1712614953.018","1460","1076","1464",,,,,,
"1712614953.019",,,,"1468","1048","1048",,,
"1712614953.02",,,,,,,"1060","1064",
"1712614953.04","1460","1076",,,,,,,
"1712614953.041",,,"1464","1468","1048",,,,
"1712614953.042",,,,,,"1048","1060","1064",
"1712614953.062","1460",,,,,,,,
"1712614953.063",,"1076","1464","1468","1048",,,,
"1712614953.064",,,,,,"1052","1056","1064",
"1712614953.086","1460","1076","1464","1468","1048","1048","1060","1064",
"1712614953.107","1460","1076","1464",,,,,,
"1712614953.108",,,,"1468","1048","1048","1060",,
"1712614953.109",,,,,,,,"1064",
"1712614953.129","1460","1076","1464",,,,,,
"1712614953.13",,,,"1464","1052","1048",,,
"1712614953.131",,,,,,,"1060","1060",
"1712614953.151","1456","1080",,,,,,,
"1712614953.152",,,"1460","1468","1048",,,,
"1712614953.153",,,,,,"1048","1064","1060",
"1712614953.173","1460",,,,,,,,
"1712614953.174",,"1076","1464","1464","1052",,,,
"1712614953.175",,,,,,"1048","1060","1060",
"1712614953.196","1460","1076","1464","1464",,,,,
"1712614953.197",,,,,"1048","1052","1060","1060",
"1712614953.218","1456","1076","1464",,,,,,
"1712614953.219",,,,"1468","1048","1052","1060",,
"1712614953.22",,,,,,,,"1060",
"1712614953.24","1460",,,,,,,,
"1712614953.241",,"1076","1464","1468","1048","1052",,,
"1712614953.242",,,,,,,"1060","1060",
"1712614953.262","1456",,,,,,,,
"1712614953.263",,"1076","1464","1468","1048",,,,
"1712614953.264",,,,,,"1052","1060","1060",
"1712614953.284","1456",,,,,,,,
"1712614953.285",,"1076","1464","1468","1048",,,,
"1712614953.286",,,,,,"1052","1060","1060",
"1712614953.307","1460","1072","1464",,,,,,
"1712614953.308",,,,"1468","1048","1052","1060",,
"1712614953.309",,,,,,,,"1060",
"1712614953.329","1456",,,,,,,,
"1712614953.33",,"1076","1464","1468","1048","1052","1060",,
"1712614953.331",,,,,,,,"1060",
"1712614953.351","1456",,,,,,,,
"1712614953.352",,"1076","1464","1468","1048","1052",,,
"1712614953.353",,,,,,,"1060","1060",
"1712614953.373","1456",,,,,,,,
"1712614953.374",,"1080","1460","1468","1048",,,,
"1712614953.375",,,,,,"1052","1060","1060",
"1712614953.395","1460",,,,,,,,
"1712614953.396",,"1076","1464","1468",,,,,
"1712614953.397",,,,,"1048","1052","1060","1060",
"1712614953.418","1460","1072","1464","1468",,,,,
"1712614953.419",,,,,"1048","1052","1060",,
"1712614953.42",,,,,,,,"1060",
"1712614953.44","1456",,,,,,,,
"1712614953.441",,"1076","1464","1468","1048","1052","1060",,
"1712614953.442",,,,,,,,"1060",
"1712614953.462","1456","1076",,,,,,,
"1712614953.463",,,"1464","1468","1048",,,,
"1712614953.464",,,,,,"1052","1060","1060",
"1712614953.484","1456",,,,,,,,
"1712614953.485",,"1076","1464","1468","1048",,,,
"1712614953.486",,,,,,"1052","1060","1060",
"1712614953.506","1456",,,,,,,,
"1712614953.507",,"1080","1460","1468",,,,,
"1712614953.508",,,,,"1052","1048","1060","1060",
"1712614953.529","1460","1076","1460",,,,,,
"1712614953.53",,,,"1468","1048","1052","1060",,
"1712614953.531",,,,,,,,"1060",
"1712614953.552","1456","1076","1464","1468","1048","1052",,,
"1712614953.553",,,,,,,"1060","1060",
"1712614953.573","1456","1084",,,,,,,
"1712614953.574",,,"1456","1468","1048","1052",,,
"1712614953.575",,,,,,,"1060","1060",
"1712614953.595","1456",,,,,,,,
"1712614953.596",,"1076",,,,,,,
"1712614953.597",,,"1464","1468","1048","1052","1060","1060",
"1712614953.618","1456","1076","1464","1468",,,,,
"1712614953.619",,,,,"1048","1052","1060",,
"1712614953.62",,,,,,,,"1060",
"1712614953.64","1456",,,,,,,,
"1712614953.641",,"1076","1464","1468","1048","1052",,,
"1712614953.642",,,,,,,"1060","1060",
"1712614953.663","1460","1072","1464",,,,,,
"1712614953.664",,,,"1468","1048","1052","1060","1060",
"1712614953.684","1456","1076",,,,,,,
"1712614953.685",,,"1464","1468","1052",,,,
"1712614953.686",,,,,,"1064","1060","1060",
"1712614953.706","1460",,,,,,,,
"1712614953.707",,"1076","1464","1464","1052",,,,
"1712614953.708",,,,,,"1104","1060","1060",
"1712614953.729","1460",,,,,,,,
"1712614953.73",,"1076","1464","1468","1048","1128",,,
"1712614953.731",,,,,,,"1060","1060",
"1712614953.751","1456","1080",,,,,,,
"1712614953.752",,,"1460","1468","1048","1184","1064",,
"1712614953.753",,,,,,,,"1060",
"1712614953.773","1460",,,,,,,,
"1712614953.774",,"1076","1464","1468","1048","1216",,,
"1712614953.775",,,,,,,"1060","1060",
"1712614953.795","1456",,,,,,,,
"1712614953.796",,"1076","1464","1468","1048",,,,
"1712614953.797",,,,,,"1268","1060","1064",
"1712614953.817","1460",,,,,,,,
"1712614953.818",,"1076","1464","1468",,,,,
"1712614953.819",,,,,"1048","1296","1064","1060",
"1712614953.84","1460",,,,,,,,
"1712614953.841",,"1076","1464","1464","1048","1368","1060",,
"1712614953.842",,,,,,,,"1060",
"1712614953.862","1460",,,,,,,,
"1712614953.863",,"1076","1464","1468","1048","1408",,,
"1712614953.864",,,,,,,"1060","1060",
"1712614953.884","1456","1076",,,,,,,
"1712614953.885",,,"1464","1468","1048","1492",,,
"1712614953.886",,,,,,,"1060","1060",
"1712614953.907","1460","1076","1464","1468",,,,,
"1712614953.908",,,,,"1048","1588","1060","1060",
"1712614953.929","1460","1076","1464",,,,,,
"1712614953.93",,,,"1468","1048","1632","1060","1060",
"1712614953.951","1460","1080","1460",,,,,,
"1712614953.952",,,,"1468","1052","1636",,,
"1712614953.953",,,,,,,"1060","1060",
"1712614953.974","1460","1076","1464","1464","1052",,,,
"1712614953.975",,,,,,"1648","1064","1060",
"1712614953.995","1460",,,,,,,,
"1712614953.996",,"1076","1464","1468",,,,,
"1712614953.997",,,,,"1048","1660","1060","1064",
"1712614954.017","1460",,,,,,,,
"1712614954.018",,"1076","1464","1468",,,,,
"1712614954.019",,,,,"1048","1668","1064","1060",
"1712614954.04","1460","1076",,,,,,,
"1712614954.041",,,"1464","1468","1048","1672","1060",,
"1712614954.042",,,,,,,,"1060",
"1712614954.063","1456","1080","1460","1468","1052","1672",,,
"1712614954.064",,,,,,,"1060","1060",
"1712614954.084","1456",,,,,,,,
"1712614954.085",,"1080","1464","1464","1052",,,,
"1712614954.086",,,,,,"1684","1060",,
"1712614954.087",,,,,,,,"1060",
"1712614954.107","1456","1080","1468","1460","1052",,,,
"1712614954.108",,,,,,"1692","1060","1060",
"1712614954.128","1456",,,,,,,,
"1712614954.129",,"1080","1460","1468",,,,,
"1712614954.13",,,,,"1052","1692","1060",,
"1712614954.131",,,,,,,,"1060",
"1712614954.151","1460","1076",,,,,,,
"1712614954.152",,,"1464","1468","1048",,,,
"1712614954.153",,,,,,"1700","1060","1060",
"1712614954.174","1460","1076","1460","1468","1048","1720",,,
"1712614954.175",,,,,,,"1060","1064",
"1712614954.196","1460","1076","1464",,,,,,
"1712614954.197",,,,"1468","1048","1720","1060","1060",
"1712614954.217","1460",,,,,,,,
"1712614954.218",,"1080","1460","1468",,,,,
"1712614954.219",,,,,"1048","1720","1060",,
"1712614954.22",,,,,,,,"1060",
"1712614954.24","1460","1076","1460",,,,,,
"1712614954.241",,,,"1468","1048","1720","1060","1060",
"1712614954.262","1456",,,,,,,,
"1712614954.263",,"1080","1464","1464","1052","1716",,,
"1712614954.264",,,,,,,"1060","1060",
"1712614954.285","1464","1080","1460","1468","1048",,,,
"1712614954.286",,,,,,"1716","1060","1060",
"1712614954.307","1460","1076","1464",,,,,,
"1712614954.308",,,,"1464","1048","1716","1064","1060",
"1712614954.329","1460","1076",,,,,,,
"1712614954.33",,,"1464","1468","1048","1716",,,
"1712614954.331",,,,,,,"1060","1060",
"1712614954.351","1456",,,,,,,,
"1712614954.352",,"1080","1464","1464","1048","1716",,,
"1712614954.353",,,,,,,"1060","1060",
"1712614954.373","1460",,,,,,,,
"1712614954.374",,"1076","1464","1468",,,,,
"1712614954.375",,,,,"1052","1708","1064","1060",
"1712614954.396","1460","1076","1464",,,,,,
"1712614954.397",,,,"1468","1048","1712","1060","1064",
"1712614954.418","1460","1076","1464",,,,,,
"1712614954.419",,,,"1468","1048","1760","1060",,
"1712614954.42",,,,,,,,"1060",
"1712614954.44","1460","1076",,,,,,,
"1712614954.441",,,"1464","1464","1052","1784",,,
"1712614954.442",,,,,,,"1060","1064",
"1712614954.462","1456",,,,,,,,
"1712614954.463",,"1080","1460","1468","1048",,,,
"1712614954.464",,,,,,"1812","1060","1060",
"1712614954.484","1460",,,,,,,,
"1712614954.485",,"1080","1460","1468",,,,,
"1712614954.486",,,,,"1048","1860","1060","1060",
"1712614954.507","1460","1076","1464",,,,,,
"1712614954.508",,,,"1464","1048","1880","1060","1060",
"1712614954.528","1460",,,,,,,,
"1712614954.529",,"1076",,,,,,,
"1712614954.53",,,"1464","1464","1048","1880","1060",,
"1712614954.531",,,,,,,,"1060",
"1712614954.551","1456","1080",,,,,,,
"1712614954.552",,,"1460","1468","1048",,,,
"1712614954.553",,,,,,"1876","1064","1060",
"1712614954.574","1460","1076","1464","1468","1048",,,,
"1712614954.575",,,,,,"1880","1060","1060",
"1712614954.596","1456","1080","1464","1464",,,,,
"1712614954.597",,,,,"1048","1880","1060","1060",
"1712614954.618","1460","1076","1464",,,,,,
"1712614954.619",,,,"1464","1048","1880",,,
"1712614954.62",,,,,,,"1064","1060",
"1712614954.64","1460","1076",,,,,,,
"1712614954.641",,,"1464","1468","1048","1880",,,
"1712614954.642",,,,,,,"1064","1060",
"1712614954.662","1460","1076",,,,,,,
"1712614954.663",,,"1464","1464","1052",,,,
"1712614954.664",,,,,,"1876","1064","1060",
"1712614954.685","1460","1076","1464","1464",,,,,
"1712614954.686",,,,,"1048","1880","1064",,
"1712614954.687",,,,,,,,"1060",
"1712614954.707","1460","1080","1460",,,,,,
"1712614954.708",,,,"1468","1048","1880","1064",,
"1712614954.709",,,,,,,,"1060",
"1712614954.729","1460","1076",,,,,,,
"1712614954.73",,,"1464","1464","1052","1880",,,
"1712614954.731",,,,,,,"1060","1060",
"1712614954.751","1460","1076",,,,,,,
"1712614954.752",,,"1464","1464","1876",,,,
"1712614954.753",,,,,,"1880","1064","1060",
"1712614954.773","1456",,,,,,,,
"1712614954.774",,"1080","1460","1468","1876",,,,
"1712614954.775",,,,,,"1880","1064","1060",
"1712614954.796","1460","1080","1460","1468",,,,,
"1712614954.797",,,,,"1876","1880","1060","1064",
"1712614954.818","1460","1076","1464",,,,,,
"1712614954.819",,,,"1468","1876","1880","1060","1064",
"1712614954.84","1460","1076",,,,,,,
"1712614954.841",,,"1464","1468","1876","1884","1060",,
"1712614954.842",,,,,,,,"1060",
"1712614954.862","1460","1076",,,,,,,
"1712614954.863",,,"1464","1468","1876",,,,
"1712614954.864",,,,,,"1880","1064","1060",
"1712614954.884","1460",,,,,,,,
"1712614954.885",,"1076","1464","1468","1880",,,,
"1712614954.886",,,,,,"1876","1064","1060",
"1712614954.907","1460","1076","1464","1464",,,,,
"1712614954.908",,,,,"1880","1880","1060","1060",
"1712614954.929","1456","1080","1460",,,,,,
"1712614954.93",,,,"1468","1880","1876","1060",,
"1712614954.931",,,,,,,,"1064",
"1712614954.951","1460","1076",,,,,,,
"1712614954.952",,,"1464","1468","1876","1880",,,
"1712614954.953",,,,,,,"1060","1060",
"1712614954.973","1460","1076",,,,,,,
"1712614954.974",,,"1460","1468","1876",,,,
"1712614954.975",,,,,,"1880","1060","1060",
"1712614954.995","1456",,,,,,,,
"1712614954.996",,"1076","1464","1468","1876",,,,
"1712614954.997",,,,,,"1876","1064","1060",
"1712614955.018","1456","1080","1460","1468",,,,,
"1712614955.019",,,,,"1876","1876","1064","1060",
"1712614955.04","1460","1076","1464",,,,,,
"1712614955.041",,,,"1464","1880","1876","1064",,
"1712614955.042",,,,,,,,"1060",
"1712614955.062","1460","1076",,,,,,,
"1712614955.063",,,"1464","1468","1876","1876",,,
"1712614955.064",,,,,,,"1064","1060",
"1712614955.084","1452","1076",,,,,,,
"1712614955.085",,,"1464","1468","1876",,,,
"1712614955.086",,,,,,"1876","1064","1060",
"1712614955.106","1460",,,,,,,,
"1712614955.107",,"1076","1464","1468","1876",,,,
"1712614955.108",,,,,,"1876","1064","1060",
"1712614955.129","1456","1076","1464","1468",,,,,
"1712614955.13",,,,,"1876","1880","1060","1064",
"1712614955.151","1460","1076","1464",,,,,,
"1712614955.152",,,,"1464","1880","1880","1060",,
"1712614955.153",,,,,,,,"1060",
"1712614955.173","1456","1080","1464",,,,,,
"1712614955.174",,,,"1464","1876","1880",,,
"1712614955.175",,,,,,,"1060","1060",
"1712614955.195","1460","1076",,,,,,,
"1712614955.196",,,"1464","1468","1876","1876",,,
"1712614955.197",,,,,,,"1060","1064",
"1712614955.217","1460",,,,,,,,
"1712614955.218",,"1076","1464","1468","1876",,,,
"1712614955.219",,,,,,"1876","1064","1060",
"1712614955.24","1460","1076","1464","1468",,,,,
